"ym","cmaca","cases","recips","depchld"
"202109","925",5226,6728,1303
"202109","930",4821,6823,1748
"202109","932",7128,9956,2485
"202109","933",69041,89474,16807
"202109","934",423,549,114
"202109","935",12647,15510,2427
"202109","936",352,467,100
"202109","937",2278,3080,676
"202109","938",5795,7628,1533
"202109","939",754,938,155
"202109","940",2195,3039,671
"202109","943",2497,3193,591
"202109","944",2015,2758,661
"202109","945",1015,1357,264
"202109","950",1142,1610,417
"202109","952",1361,1876,437
"202109","955",749,1140,342
"202109","965",887,1278,345
"202109","970",4795,6625,1631
"202109","975",871,1222,316
"202109","977",798,1174,339
"202110","",17280,23157,4939
"202110","905",1150,1514,314
"202110","907",782,984,180
"202110","910",771,957,161
"202110","913",2498,3090,484
"202110","915",7316,9293,1675
"202110","918",3165,4172,844
"202110","920",764,958,168
"202110","925",5249,6777,1329
"202110","930",4852,6859,1751
"202110","932",7168,10024,2516
"202110","933",69239,89702,16840
"202110","934",426,554,116
"202110","935",12625,15469,2418
"202110","936",357,475,103
"202110","937",2292,3088,673
"202110","938",5815,7658,1547
"202110","939",747,925,151
"202110","940",2207,3070,692
"202110","943",2530,3221,590
"202110","944",2016,2760,663
"202110","945",1017,1349,258
"202110","950",1151,1628,427
"202110","952",1386,1904,438
"202110","955",759,1157,346
"202110","965",893,1289,352
"202110","970",4841,6703,1664
"202110","975",887,1241,320
"202110","977",813,1187,336
"202111","",17563,23548,5043
"202111","905",1154,1517,314
"202111","907",791,992,179
"202111","910",785,976,163
"202111","913",2531,3133,493
"202111","915",7401,9444,1738
"202111","918",3170,4182,847
"202111","920",764,960,171
"202111","925",5281,6828,1343
"202111","930",4916,6945,1773
"202111","932",7242,10128,2542
"202111","933",69647,90304,17014
"202111","934",436,566,117
"202111","935",12773,15677,2465
"202111","936",361,478,103
"202111","937",2285,3085,677
"202111","938",5819,7667,1561
"202111","939",753,936,155
"202111","940",2224,3089,698
"202111","943",2552,3262,604
"202111","944",2032,2770,657
"202111","945",1033,1369,262
"202111","950",1166,1655,439
"202111","952",1417,1955,454
"202111","955",748,1138,342
"202111","965",877,1267,350
"202111","970",4883,6753,1672
"202111","975",912,1273,325
"202111","977",820,1188,330
"202112","",17807,23893,5117
"202112","905",1167,1532,318
"202112","907",795,992,173
"202112","910",789,987,170
"202112","913",2573,3179,496
"202112","915",7478,9544,1756
"202112","918",3185,4192,845
"202112","920",772,980,182
"202112","925",5313,6855,1340
"202112","930",4952,6986,1772
"202112","932",7300,10172,2531
"202112","933",70217,91114,17194
"202112","934",438,571,121
"202112","935",12897,15846,2508
"202112","936",355,473,103
"202112","937",2291,3110,700
"202112","938",5858,7704,1558
"202112","939",773,972,169
"202112","940",2245,3120,707
"202112","943",2573,3285,607
"202112","944",2049,2805,677
"202112","945",1052,1388,263
"202112","950",1185,1688,453
"202112","952",1436,1970,454
"202112","955",757,1148,344
"202112","965",884,1282,356
"202112","970",4939,6838,1692
"202112","975",930,1299,332
"202112","977",842,1217,334
"202201","",17941,24038,5139
"202201","905",1169,1533,321
"202201","907",803,998,169
"202201","910",784,989,179
"202201","913",2579,3209,516
"202201","915",7522,9559,1741
"202201","918",3176,4172,841
"202201","920",782,993,181
"202201","925",5325,6875,1348
"202201","930",4994,7045,1796
"202201","932",7326,10247,2580
"202201","933",70496,91506,17311
"202201","934",443,587,130
"202201","935",12916,15865,2510
"202201","936",352,469,102
"202201","937",2312,3139,704
"202201","938",5874,7747,1589
"202201","939",773,961,158
"202201","940",2249,3119,709
"202201","943",2559,3269,611
"202201","944",2033,2784,673
"202201","945",1050,1383,263
"202201","950",1197,1711,468
"202201","952",1458,1995,457
"202201","955",761,1155,347
"202201","965",892,1288,355
"202201","970",4971,6898,1724
"202201","975",949,1336,346
"202201","977",854,1232,336
"202202","",17976,24120,5176
"202202","905",1175,1546,329
"202202","907",806,1004,172
"202202","910",780,995,187
"202202","913",2607,3250,529
"202202","915",7486,9517,1735
"202202","918",3172,4166,840
"202202","920",770,983,185
"202202","925",5318,6848,1326
"202202","930",4999,7060,1802
"202202","932",7316,10245,2578
"202202","933",70469,91490,17293
"202202","934",442,580,124
"202202","935",12926,15907,2546
"202202","936",353,473,106
"202202","937",2332,3172,717
"202202","938",5882,7743,1579
"202202","939",787,977,162
"202202","940",2253,3128,716
"202202","943",2581,3286,609
"202202","944",2053,2804,670
"202202","945",1062,1399,264
"202202","950",1225,1740,469
"202202","952",1450,1975,445
"202202","955",764,1152,343
"202202","965",910,1317,365
"202202","970",4990,6907,1718
"202202","975",963,1348,344
"202202","977",865,1255,347
"202203","",18298,24548,5236
"202203","905",1205,1587,333
"202203","907",818,1018,171
"202203","910",799,1018,185
"202203","913",2677,3351,550
"202203","915",7680,9800,1783
"202203","918",3254,4293,868
"202203","920",778,986,180
"202203","925",5452,7036,1360
"202203","930",5093,7169,1804
"202203","932",7486,10528,2662
"202203","933",72076,93772,17717
"202203","934",454,593,125
"202203","935",13291,16388,2605
"202203","936",359,475,99
"202203","937",2365,3220,724
"202203","938",6047,7981,1625
"202203","939",800,996,164
"202203","940",2296,3179,717
"202203","943",2656,3395,629
"202203","944",2105,2865,671
"202203","945",1080,1421,261
"202203","950",1237,1775,485
"202203","952",1474,2019,457
"202203","955",766,1165,348
"202203","965",917,1324,360
"202203","970",5072,7026,1738
"202203","975",988,1394,361
"202203","977",904,1307,356
"202204","",18343,24566,5207
"202204","905",1207,1592,334
"202204","907",828,1028,174
"202204","910",798,1008,176
"202204","913",2638,3305,544
"202204","915",7709,9842,1790
"202204","918",3258,4290,865
"202204","920",790,1002,184
"202204","925",5469,7074,1382
"202204","930",5094,7183,1816
"202204","932",7502,10506,2636
"202204","933",72299,94149,17827
"202204","934",451,583,118
"202204","935",13332,16431,2616
"202204","936",361,480,102
"202204","937",2378,3229,720
"202204","938",6036,7942,1603
"202204","939",800,997,165
"202204","940",2293,3172,714
"202204","943",2666,3426,649
"202204","944",2104,2862,666
"202204","945",1075,1418,263
"202204","950",1245,1782,485
"202204","952",1467,2023,467
"202204","955",768,1164,347
"202204","965",927,1360,384
"202204","970",5077,7069,1776
"202204","975",999,1402,355
"202204","977",920,1346,380
"202205","",18284,24433,5129
"202205","905",1215,1605,339
"202205","907",821,1021,170
"202205","910",797,999,171
"202205","913",2667,3352,559
"202205","915",7721,9856,1790
"202205","918",3248,4277,863
"202205","920",792,1004,183
"202205","925",5481,7062,1358
"202205","930",5125,7222,1831
"202205","932",7509,10529,2651
"202205","933",72418,94304,17856
"202205","934",447,588,127
"202205","935",13317,16418,2620
"202205","936",367,486,103
"202205","937",2383,3235,722
"202205","938",6021,7918,1594
"202205","939",794,983,156
"202205","940",2295,3177,722
"202205","943",2654,3404,638
"202205","944",2124,2879,666
"202205","945",1078,1431,272
"202205","950",1234,1781,495
"202205","952",1469,2020,464
"202205","955",783,1181,350
"202205","965",930,1359,380
"202205","970",5103,7126,1806
"202205","975",1018,1421,356
"202205","977",928,1359,386
"202206","",18241,24362,5114
"202206","905",1215,1618,351
"202206","907",825,1025,171
"202206","910",804,1003,170
"202206","913",2650,3323,550
"202206","915",7759,9900,1798
"202206","918",3250,4269,855
"202206","920",788,999,182
"202206","925",5500,7099,1373
"202206","930",5157,7237,1813
"202206","932",7564,10614,2683
"202206","933",72480,94334,17845
"202206","934",453,599,131
"202206","935",13350,16460,2630
"202206","936",370,481,97
"202206","937",2394,3268,744
"202206","938",6039,7949,1605
"202206","939",780,960,148
"202206","940",2295,3165,712
"202206","943",2660,3413,642
"202206","944",2108,2860,662
"202206","945",1081,1436,272
"202206","950",1232,1773,490
"202206","952",1471,2032,474
"202206","955",781,1185,355
"202206","965",945,1384,389
"202206","970",5106,7130,1805
"202206","975",1024,1417,346
"202206","977",932,1344,372
"202207","",18300,24438,5142
"202207","905",1207,1611,352
"202207","907",823,1021,170
"202207","910",802,994,164
"202207","913",2658,3341,561
"202207","915",7724,9860,1801
"202207","918",3245,4238,837
"202207","920",788,999,184
"202207","925",5522,7146,1394
"202207","930",5188,7296,1840
"202207","932",7617,10706,2716
"202207","933",72704,94740,18023
"202207","934",455,601,132
"202207","935",13367,16515,2662
"202207","936",374,495,105
"202207","937",2391,3256,735
"202207","938",6059,7988,1628
"202207","939",779,961,150
"202207","940",2293,3176,722
"202207","943",2657,3414,646
"202207","944",2127,2881,663
"202207","945",1083,1428,266
"202207","950",1232,1781,496
"202207","952",1468,2033,478
"202207","955",774,1163,341
"202207","965",939,1377,388
"202207","970",5121,7160,1820
"202207","975",1027,1426,353
"202207","977",927,1341,375
"202208","",18237,24352,5129
"202208","905",1211,1616,354
"202208","907",826,1028,174
"202208","910",792,981,161
"202208","913",2658,3327,553
"202208","915",7719,9842,1789
"202208","918",3259,4264,851
"202208","920",784,1001,191
"202208","925",5511,7123,1387
"202208","930",5178,7290,1845
"202208","932",7670,10792,2752
"202208","933",72785,94959,18130
"202208","934",454,606,136
"202208","935",13378,16537,2676
"202208","936",376,499,106
"202208","937",2401,3279,751
"202208","938",6097,8034,1634
"202208","939",784,971,155
"202208","940",2298,3179,719
"202208","943",2667,3418,638
"202208","944",2121,2893,679
"202208","945",1084,1438,276
"202208","950",1220,1759,492
"202208","952",1462,2040,489
"202208","955",778,1161,337
"202208","965",940,1380,390
"202208","970",5108,7154,1832
"202208","975",1040,1447,361
"202208","977",926,1338,372
"202209","",18179,24295,5146
"202209","905",1225,1625,350
"202209","907",835,1031,169
"202209","910",801,987,160
"202209","913",2643,3312,552
"202209","915",7713,9872,1818
"202209","918",3256,4271,864
"202209","920",773,983,185
"202209","925",5491,7089,1382
"202209","930",5213,7317,1844
"202209","932",7663,10808,2778
"202209","933",72874,95248,18303
"202209","934",448,602,138
"202209","935",13343,16494,2679
"202209","936",370,492,106
"202209","937",2412,3273,739
"202209","938",6085,8057,1672
"202209","939",767,953,158
"202209","940",2304,3169,709
"202209","943",2646,3395,632
"202209","944",2117,2869,665
"202209","945",1081,1430,273
"202209","950",1234,1776,493
"202209","952",1476,2067,505
"202209","955",772,1150,332
"202209","965",959,1406,396
"202209","970",5055,7072,1811
"202209","975",1037,1436,354
"202209","977",938,1352,373
"202210","",18127,24152,5082
"202210","905",1222,1611,337
"202210","907",819,1016,171
"202210","910",793,979,161
"202210","913",2640,3304,554
"202210","915",7725,9922,1857
"202210","918",3248,4270,871
"202210","920",785,998,187
"202210","925",5510,7078,1356
"202210","930",5191,7262,1821
"202210","932",7728,10945,2842
"202210","933",72881,95373,18408
"202210","934",448,596,132
"202210","935",13349,16515,2695
"202210","936",367,486,104
"202210","937",2430,3314,760
"202210","938",6059,7997,1650
"202210","939",778,972,165
"202210","940",2290,3143,697
"202210","943",2660,3404,629
"202210","944",2127,2899,685
"202210","945",1079,1416,265
"202210","950",1233,1787,508
"202210","952",1470,2062,504
"202210","955",754,1127,328
"202210","965",959,1397,392
"202210","970",5068,7079,1808
"202210","975",1033,1436,360
"202210","977",922,1339,374
"202211","",18127,24127,5064
"202211","905",1223,1611,340
"202211","907",803,1001,169
"202211","910",789,969,156
"202211","913",2642,3293,548
"202211","915",7774,10004,1890
"202211","918",3241,4247,856
"202211","920",781,997,187
"202211","925",5477,7045,1365
"202211","930",5196,7239,1796
"202211","932",7719,10950,2859
"202211","933",72841,95334,18399
"202211","934",445,588,128
"202211","935",13302,16455,2697
"202211","936",375,484,95
"202211","937",2420,3302,759
"202211","938",6053,8017,1682
"202211","939",785,979,165
"202211","940",2299,3162,706
"202211","943",2666,3404,624
"202211","944",2130,2897,679
"202211","945",1074,1413,269
"202211","950",1226,1782,510
"202211","952",1478,2078,513
"202211","955",761,1137,330
"202211","965",961,1404,398
"202211","970",5117,7137,1816
"202211","975",1041,1436,353
"202211","977",940,1367,384
"202212","",18221,24254,5110
"202212","905",1226,1621,348
"202212","907",793,996,173
"202212","910",783,958,150
"202212","913",2631,3280,542
"202212","915",7754,10016,1921
"202212","918",3230,4243,863
"202212","920",774,986,184
"202212","925",5465,7033,1365
"202212","930",5238,7282,1798
"202212","932",7725,10942,2858
"202212","933",72880,95503,18510
"202212","934",456,600,128
"202212","935",13281,16418,2681
"202212","936",372,478,92
"202212","937",2430,3304,750
"202212","938",6051,8008,1677
"202212","939",782,981,169
"202212","940",2279,3132,703
"202212","943",2676,3421,631
"202212","944",2109,2865,674
"202212","945",1077,1426,280
"202212","950",1221,1769,501
"202212","952",1500,2103,514
"202212","955",772,1151,334
"202212","965",953,1400,401
"202212","970",5129,7158,1830
"202212","975",1049,1443,349
"202212","977",924,1346,379
"202301","",18211,24190,5084
"202301","905",1217,1608,345
"202301","907",797,998,169
"202301","910",787,967,156
"202301","913",2627,3279,550
"202301","915",7708,9990,1946
"202301","918",3214,4236,872
"202301","920",786,1004,192
"202301","925",5421,6962,1348
"202301","930",5218,7261,1805
"202301","932",7756,11004,2888
"202301","933",73028,95774,18627
"202301","934",456,608,136
"202301","935",13256,16388,2687
"202301","936",372,476,91
"202301","937",2416,3275,735
"202301","938",6026,7975,1673
"202301","939",783,986,174
"202301","940",2258,3116,711
"202301","943",2659,3381,612
"202301","944",2108,2892,697
"202301","945",1086,1428,277
"202301","950",1236,1788,507
"202301","952",1507,2135,537
"202301","955",785,1178,347
"202301","965",963,1416,410
"202301","970",5135,7173,1846
"202301","975",1043,1436,350
"202301","977",942,1374,391
"202302","",18336,24318,5085
"202302","905",1224,1617,348
"202302","907",792,990,164
"202302","910",783,965,157
"202302","913",2629,3289,553
"202302","915",7780,10056,1939
"202302","918",3227,4249,875
"202302","920",797,1022,198
"202302","925",5444,7005,1370
"202302","930",5220,7251,1798
"202302","932",7823,11147,2958
"202302","933",73685,96660,18773
"202302","934",455,608,138
"202302","935",13313,16462,2698
"202302","936",373,476,91
"202302","937",2411,3281,747
"202302","938",6025,7987,1687
"202302","939",786,990,176
"202302","940",2282,3142,716
"202302","943",2681,3423,629
"202302","944",2116,2893,690
"202302","945",1091,1431,273
"202302","950",1234,1785,507
"202302","952",1519,2130,526
"202302","955",794,1172,332
"202302","965",958,1414,412
"202302","970",5162,7190,1836
"202302","975",1055,1449,350
"202302","977",948,1393,400
"202303","",18719,24881,5195
"202303","905",1257,1660,352
"202303","907",804,1005,168
"202303","910",803,990,155
"202303","913",2694,3396,582
"202303","915",8061,10439,2002
"202303","918",3287,4354,902
"202303","920",813,1046,203
"202303","925",5621,7231,1401
"202303","930",5405,7503,1840
"202303","932",8050,11464,3014
"202303","933",75793,99538,19203
"202303","934",479,630,135
"202303","935",13751,17012,2746
"202303","936",384,481,86
"202303","937",2480,3387,770
"202303","938",6173,8218,1737
"202303","939",816,1037,186
"202303","940",2338,3237,747
"202303","943",2749,3520,647
"202303","944",2197,3013,721
"202303","945",1122,1483,287
"202303","950",1268,1845,530
"202303","952",1547,2176,538
"202303","955",807,1191,336
